TYPE_MOUVEMENT;CODE_ARTICLE;TYPE_BARCODE;BARCODE
M;389727063912;;8400005301195
M;389727063913;;8400005301201
M;389727063914;;8400005301218
M;389727063915;;8400005301225
M;389727063916;;8400005301232
M;389727063917;;8400005301249
M;389727063918;;8400005301256
M;389727063919;;8400005309559
M;389727063920;;8400005309566
M;389727063924;;8400005309603
M;389727063922;;8400005309580
M;389727063921;;8400005309573
M;389727063923;;8400005309597
M;389727063925;;8400005309610
M;389727063929;;8400005309658
M;389727063928;;8400005309641
M;389727063926;;8400005309627
M;389727063927;;8400005309634
M;389727063930;;8400005309665
M;389727063931;;8400005309672
M;389727063932;;8400005320257
M;389727063933;;8400005320264
M;389727063934;;8400005320271
M;389727063935;;8400005320288
M;389727063936;;8400005320295
M;389727063937;;8400005320301
M;389727063938;;8400005320318
M;389727063942;;8400005320356
M;389727063940;;8400005320332
M;389727063939;;8400005320325
M;389727063941;;8400005320349
M;389727063945;;8400005310593
M;389727063946;;8400005310609
M;389727063943;;8400005320363
M;389727063944;;8400005320370
M;389727063950;;8400005310647
M;389727063947;;8400005310616
M;389727063948;;8400005310623
M;389727063949;;8400005310630
M;389727063954;;8400005310685
M;389727063951;;8400005310654
M;389727063952;;8400005310661
M;389727063953;;8400005310678
M;389727063955;;8400005310692
M;389727063956;;8400005310708
M;031426892660;;8052212262358
M;031426892661;;8052212277154
M;031426892662;;8052212262365
M;031426892666;;8052212262402
M;031426892667;;8052212277291
M;031426892663;;8052212262372
M;031426892664;;8052212262396
M;031426892665;;8052212277260
M;031426892680;;8052212257996
M;031426892679;;8052212257989
M;031426892678;;8052212257972
M;031426892681;;8052212258009
M;031426892684;;8052212258030
M;031426892685;;8052212258047
M;031426892682;;8052212258016
M;031426892683;;8052212258023
M;031426892870;;8052212384920
M;031426892686;;8052212258054
M;031426892687;;8052212258061
M;031426892691;;8055207740473
M;031426892696;;8058137246732
M;031426892697;;8052212316143
M;031426892732;;8052212347000
M;031426892733;;8052212347024
M;031426892734;;8052212347031
M;031426892735;;8052212347048
M;031426892736;;8052212347062
M;031426892742;;8058137449515
M;031426892794;;8052212316129
M;031426892798;;8056896410944
M;031426892799;;8052212347017
M;031426892800;;8052212347093
M;031426892801;;8052212347192
M;031426892802;;8052212347055
M;031426892803;;8052212347079
M;031426892825;;8052212383770
M;031426892826;;8052212383787
M;031426892827;;8052212383794
M;031426892828;;8052212384821
M;031426892829;;8052212383800
M;031426892830;;8052212383817
M;031426892831;;8052212384838
M;031426892839;;8052212387754
M;031426892840;;8052212387778
M;031426892841;;8052212387792
M;031426892842;;8052212387808
M;031426892843;;8052212387815
M;031426892844;;8052212387822
M;031426892845;;8052212387839
M;031426892846;;8052212387853
M;031426892867;;8052212385613
M;031426892868;;8052212383602
M;031426892869;;8052212383619
M;031426892871;;8052212383626
M;031426893475;;8052212405977
M;031426892872;;8052212383633
M;031426892873;;8052212384937
M;031426892874;;8052212383640
M;031426892875;;8052212385163
M;031426892876;;8052212383657
M;031426892894;;8052212381936
M;031426893449;;8052212381882
M;031426893466;;8052212405298
M;031426893468;;8052212386276
M;031426893478;;8052212417765
M;031426893479;;8052212417840
M;031426893480;;8052212417925
M;031426893482;;8052212418076
M;031426893481;;8052212417994
M;031426918106;;8052212411930
M;031426918105;;8052212405922
M;031426918104;;8056896575810
M;031426893615;;8058137011026
M;031426893730;;8052212383824
M;031426893788;;8052212387785
M;031426893789;;8052212387846
M;031426893793;;8052212384913
M;031426915186;;8052212775636
M;031426915187;;8052212775650
M;031426915188;;8052212775674
M;031426915189;;8052212775698
M;031426915190;;8052212775711
M;031426915191;;8052212775735
M;031426915192;;8052212773366
M;031426915193;;8052212789541
M;031426918103;;8056896578866
M;031426918107;;8052212417703
M;031426918110;;8052212419219
M;031426918111;;8052212419318
M;031426918108;;8052212419042
M;031426918109;;8052212419110
M;031426918112;;8052212419417
M;031426918113;;8052212419493
M;031426918119;;8052212420451
M;031426918114;;8052212419974
M;031426918115;;8052212420079
M;031426918116;;8052212420178
M;031426918117;;8052212420277
M;031426918118;;8052212420376
M;031426918125;;8052212430689
M;031426918120;;8052212430405
M;031426918121;;8052212430450
M;031426918122;;8052212430511
M;031426918123;;8052212430573
M;031426918124;;8052212430634
M;031426926983;;889214297822
M;031426926984;;889214317827
M;031426925982;;889214294890
M;031426925978;;889214199362
M;031426925979;;889214218445
M;031426925980;;889214219718
M;031426926985;;889214317971
M;031426926989;;889214385000
M;031426931288;;8052212526399
M;031426931284;;8052212513283
M;031426931283;;8052212513276
M;031426931285;;8052212513290
M;031426931286;;8052212513221
M;031426931287;;8052212526382
M;031426931289;;8052212526467
M;031426931290;;8052212513474
M;031426931291;;8052212513504
M;031426931292;;8052212513375
M;031426931298;;8052212262662
M;031426931294;;8052212513429
M;031426931293;;8052212513405
M;031426931295;;8052212501068
M;031426931296;;8052212275648
M;031426931297;;8052212262457
M;031426931303;;8052212273750
M;031426931299;;8052212277215
M;031426931300;;8052212262389
M;031426931301;;8052212262655
M;031426931302;;8052212273729
M;031426931304;;8052212281557
M;031426931305;;8052212281625
M;031426931306;;8052212281496
M;031426931307;;8052212281021
M;031426931308;;8052212281045
M;031426931309;;8052212281090
M;031426931310;;8052212281151
M;031426931311;;8052212280857
M;031426931313;;8052212280963
M;031426931312;;8052212280918
M;031426931314;;8052212281007
M;031426931318;;8052212262204
M;031426931317;;8052212262211
M;031426931315;;8052212281014
M;031426931316;;8052212276324
M;031426931319;;8052212262303
M;389726781604;;8400004826002
M;389726781606;;8400004826026
M;389726781580;;8400004819288
M;389726781581;;8400004819295
M;389726781582;;8400004819301
M;389726781583;;8400004819318
M;389726781584;;8400004819325
M;389726781585;;8400004824442
M;389726781586;;8400004824459
M;389726781587;;8400004824466
M;389726781588;;8400004824473
M;389726781589;;8400004824480
M;389726781590;;8400004824497
M;389726781591;;8400004824503
M;389726781592;;8400004824510
M;389726781593;;8400004824527
M;389726781594;;8400004824534
M;389726781595;;8400004824541
M;389726781596;;8400004824558
M;389726781597;;8400004824565
M;389726781598;;8400004824572
M;389726781599;;8400004824589
M;389726781600;;8400004824596
M;389726781601;;8400004825975
M;389726781602;;8400004825982
M;389726781603;;8400004825999
M;389726781605;;8400004826019
M;389726781631;;8400004861416
M;389726781634;;8400004861447
M;389726781607;;8400004826033
M;389726781608;;8400004826040
M;389726781609;;8400004826057
M;389726781610;;8400004826064
M;389726781611;;8400004826071
M;389726781612;;8400004826088
M;389726781613;;8400004826095
M;389726781614;;8400004826101
M;389726781615;;8400004826118
M;389726781616;;8400004826125
M;389726781617;;8400004857112
M;389726781618;;8400004857129
M;389726781619;;8400004857136
M;389726781620;;8400004857143
M;389726781621;;8400004857150
M;389726781622;;8400004857167
M;389726781623;;8400004857174
M;389726781624;;8400004857181
M;389726781625;;8400004857198
M;389726781626;;8400004857204
M;389726781627;;8400004861379
M;389726781628;;8400004861386
M;389726781629;;8400004861393
M;389726781630;;8400004861409
M;389726781632;;8400004861423
M;389726781633;;8400004861430
M;389726781635;;8400004861454
M;389726781636;;8400004861461
M;389726781637;;8400004861478
M;389726781638;;8400004861485
M;389726781639;;8400004861492
M;389726804003;;8400004272908
M;389726804004;;8400004272915
M;389726804005;;8400004272922
M;389726804006;;8400004260851
M;389726804007;;8400004260882
M;389726804008;;8400004260905
M;389726804009;;8400004260936
M;031426676601;;8056896623955
M;031426676627;;8056896625065
M;031426676628;;8056896625096
M;031426676600;;8056896581248
M;031426676602;;8056896585529
M;031426676603;;8056896585284
M;031426676604;;8056896585086
M;031426676605;;8056896585109
M;031426676606;;8056896585307
M;031426676607;;8056896585321
M;031426676608;;8056896624419
M;031426676609;;8056896624495
M;031426676610;;8056896624532
M;031426676611;;8056896624570
M;031426676612;;8056896624617
M;031426676613;;8056896624655
M;031426676614;;8056896624693
M;031426676615;;8056896624730
M;031426676616;;8056896624808
M;031426676617;;8056896624846
M;031426676621;;8056896625058
M;031426676622;;8056896625089
M;031426676623;;8056896625119
M;031426676624;;8056896625140
M;031426676625;;8056896625171
M;031426676626;;8056896625201
M;031426676636;;8056896577371
M;031426676637;;8056896577395
M;031426676629;;8056896625126
M;031426676630;;8056896625157
M;031426676631;;8056896625188
M;031426676632;;8056896625218
M;031426676633;;8056896625225
M;031426676634;;8056896625232
M;031426676635;;8056896625263
M;031426676667;;8056896586885
M;031426676669;;8056896586908
M;031426676638;;8056896577418
M;031426676639;;8056896577432
M;031426676640;;8056896577456
M;031426676641;;8056896625386
M;031426676642;;8056896580340
M;031426676643;;8056896580357
M;031426676644;;8056896580364
M;031426676645;;8056896580388
M;031426676646;;8056896580395
M;031426676647;;8056896582061
M;031426676648;;8056896625539
M;031426676649;;8056896625560
M;031426676650;;8056896625614
M;031426676651;;8056896625676
M;031426676652;;8056896625737
M;031426676653;;8056896625782
M;031426676654;;8056896625829
M;031426676655;;8056896625867
M;031426676656;;8056896625898
M;031426676657;;8056896625928
M;031426676658;;8056896625942
M;031426676659;;8056896625966
M;031426676660;;8056896625997
M;031426676661;;8056896587530
M;031426676662;;8056896586830
M;031426676663;;8056896586847
M;031426676664;;8056896586854
M;031426676665;;8056896586861
M;031426676666;;8056896586878
M;031426676668;;8056896586892
M;031426676670;;8056896627267
M;031426676703;;8056896628387
M;031426676717;;8056896586472
M;031426676671;;8056896627298
M;031426676672;;8056896627328
M;031426676673;;8056896627359
M;031426676674;;8056896627380
M;031426676675;;8056896627410
M;031426676676;;8056896627458
M;031426676679;;8056896587035
M;031426676680;;8056896586595
M;031426676681;;8056896586601
M;031426676682;;8056896586618
M;031426676683;;8056896586625
M;031426676684;;8056896586632
M;031426676685;;8056896586656
M;031426676686;;8056896586663
M;031426676687;;8056896585352
M;031426676688;;8056896583013
M;031426676689;;8056896585055
M;031426676690;;8056896583020
M;031426676691;;8056896583037
M;031426676692;;8056896583044
M;031426676693;;8056896585062
M;031426676694;;8056896585369
M;031426676695;;8056896627991
M;031426676696;;8056896628059
M;031426676697;;8056896628080
M;031426676698;;8056896628110
M;031426676699;;8056896628141
M;031426676700;;8056896628172
M;031426676701;;8056896628233
M;031426676702;;8056896628295
M;031426676704;;8056896628417
M;031426676705;;8056896628431
M;031426676706;;8056896628455
M;031426676707;;8056896628479
M;031426676708;;8056896628493
M;031426676709;;8056896628516
M;031426676710;;8056896628530
M;031426676711;;8056896628561
M;031426676712;;8056896586410
M;031426676713;;8056896586434
M;031426676714;;8056896586441
M;031426676715;;8056896586458
M;031426676716;;8056896586465
M;031426676718;;8056896586489
M;031426676370;;8056896614472
M;031426676371;;8056896614502
M;031426676719;;8056896586496
M;031426676720;;8056896587400
M;031426676721;;8056896628752
M;031426676722;;8056896628783
M;031426676723;;8056896628806
M;031426676724;;8056896628813
M;031426676725;;8056896628837
M;031426676726;;8056896628844
M;031426676727;;8056896628868
M;031426676728;;8056896628875
M;031426676729;;8056896628899
M;031426676350;;8056896614199
M;031426676351;;8058137909293
M;031426676352;;8056896614229
M;031426676353;;8056896575957
M;031426676354;;8056896614298
M;031426676355;;8056896614281
M;031426676356;;8056896585550
M;031426676357;;8056896575964
M;031426676358;;8056896585239
M;031426676359;;8056896575971
M;031426676360;;8056896575940
M;031426676361;;8056896614335
M;031426676362;;8056896614397
M;031426676363;;8056896614403
M;031426676365;;8056896646305
M;031426676366;;8056896614496
M;031426676367;;8056896614489
M;031426676368;;8056896582887
M;031426676369;;8056896582856
M;031426676507;;8056896620589
M;031426676506;;8056896620541
M;031426676501;;8056896587196
M;031426676502;;8056896586779
M;031426676503;;8056896586793
M;031426676504;;8056896586816
M;031426676505;;8056896586823
M;031426676508;;8056896620633
M;031426676540;;8056896621982
M;031426676544;;8056896622248
M;031426676509;;8056896620688
M;031426676510;;8056896620732
M;031426676511;;8058137034926
M;031426676512;;8058137311645
M;031426676513;;8056896620770
M;031426676514;;8056896620800
M;031426676515;;8056896620831
M;031426676516;;8056896620879
M;031426676517;;8056896620909
M;031426676518;;8058137014317
M;031426676519;;8058137299783
M;031426676520;;8055207579950
M;031426676521;;8058137299769
M;031426676522;;8058137299776
M;031426676523;;8058137299820
M;031426676524;;8058137299707
M;031426676526;;8056896621210
M;031426676527;;8056896621265
M;031426676528;;8056896621364
M;031426676529;;8056896621463
M;031426676530;;8056896621579
M;031426676531;;8056896621678
M;031426676532;;8056896621760
M;031426676533;;8056896582764
M;031426676534;;8056896582030
M;031426676535;;8056896580197
M;031426676536;;8056896580203
M;031426676537;;8056896580210
M;031426676538;;8056896580234
M;031426676539;;8056896581309
M;031426676541;;8056896622019
M;031426676542;;8056896622088
M;031426676543;;8056896622163
M;031426676545;;8056896622316
M;031426676579;;8056896623573
M;031426676588;;8056896624198
M;031426676546;;8056896622385
M;031426676547;;8056896622026
M;031426676548;;8056896622095
M;031426676549;;8056896622170
M;031426676550;;8056896622255
M;031426676551;;8056896622323
M;031426676552;;8056896622392
M;031426676553;;8056896622439
M;031426676554;;8056896622446
M;031426676555;;8056896622477
M;031426676556;;8056896622507
M;031426676557;;8056896554181
M;031426676558;;8056896622576
M;031426676559;;8056896622606
M;031426676560;;8056896622637
M;031426676561;;8056896587424
M;031426676562;;8056896586915
M;031426676563;;8056896586939
M;031426676564;;8056896586953
M;031426676565;;8056896586977
M;031426676566;;8056896586991
M;031426676567;;8056896587004
M;031426676570;;8056896623320
M;031426676571;;8056896578538
M;031426676572;;8056896578026
M;031426676573;;8056896578040
M;031426676574;;8056896578064
M;031426676575;;8056896578088
M;031426676576;;8056896578101
M;031426676577;;8056896623511
M;031426676578;;8056896623542
M;031426676589;;8056896624006
M;031426931320;;8052212274429
M;031426931321;;8052212274450
M;031426676580;;8056896623603
M;031426676581;;8056896623764
M;031426676582;;8056896623795
M;031426676583;;8056896623825
M;031426676584;;8056896623863
M;031426676585;;8056896623894
M;031426676586;;8056896623924
M;031426676587;;8056896624129
M;031426931322;;8052212274405
M;031426931323;;8056896470023
M;031427051124;;8052212789237
M;031427051122;;8052212789190
M;031427051123;;8052212789213
M;031427051125;;8052212789251
M;031426676590;;8056896624068
M;031426676591;;8056896624136
M;031426676592;;8056896624204
M;031426676593;;8056896624266
M;031426676594;;8056896623948
M;031426676595;;8056896582054
M;031426676596;;8056896580265
M;031426676597;;8056896580272
M;031426676598;;8056896580289
M;031426676599;;8056896580296
M;031426931324;;8056896469959
M;031426931325;;8056896469942
M;031426931326;;8052212315931
M;031426931327;;8052212315993
M;031426931328;;8052212316075
M;031426931329;;8052212302948
M;031426931330;;8052212302917
M;031426943663;;889214479747
M;031426977287;;8058137009573
M;031427051103;;8055955427060
M;031427051104;;8055955427091
M;031427051105;;8055955427114
M;031427051106;;8055955427138
M;031427051107;;8055955427152
M;031427051108;;8055955427176
M;031427051109;;8055955374869
M;031427051110;;8055955374883
M;031427051111;;8055955374920
M;031427051112;;8055955374968
M;031427051113;;8055955375002
M;031427051114;;8055955375026
M;031427051115;;8055955373008
M;031427051116;;8055955373039
M;031427051117;;8055955373060
M;031427051118;;8055955373091
M;031427051119;;8055955373121
M;031427051120;;8055955427299
M;031427051121;;8052212789176
M;031427051126;;8052212789268
M;031427051127;;8055955374036
M;031427051128;;8055955374050
M;031427051129;;8055955374074
M;031427051131;;8055955374111
M;031427051130;;8055955374098
M;031427051132;;8055955374135
M;031427051139;;8055955421228
M;031427051138;;8055955426896
M;031427051133;;8055955420702
M;031427051134;;8055955420719
M;031427051135;;8055955420733
M;031427051136;;8055955420757
M;031427051137;;8055955420863
M;031427051144;;8055955451966
M;031427051145;;8055955451973
M;031427051140;;8055955333446
M;031427051141;;8055955424366
M;031427051142;;8055955333477
M;031427051143;;8055955451959
M;389726804101;;8400004820239
M;389726804113;;8400004824435
M;031427051146;;8055955451980
M;031427051147;;8055955451997
M;031427051148;;8055955452000
M;031427051149;;8055955451836
M;031427051150;;8055955451843
M;031427051151;;8055955451850
M;031427051152;;8055955451867
M;031427051153;;8055955451874
M;031427051154;;8055955451881
M;031427051155;;8055955451188
M;031427051156;;8055955451232
M;389726804080;;8400004808800
M;389726804081;;8400004808817
M;389726804082;;8400004808824
M;389726804083;;8400004808831
M;389726804084;;8400004808848
M;389726804085;;8400004808855
M;389726804086;;8400004808862
M;389726804087;;8400004808879
M;389726804088;;8400004808886
M;389726804089;;8400004808893
M;389726804090;;8400004808909
M;389726804091;;8400004808916
M;389726804092;;8400004808923
M;389726804093;;8400004808930
M;389726804094;;8400004808947
M;389726804095;;8400004808954
M;389726804096;;8400004820185
M;389726804097;;8400004820192
M;389726804098;;8400004820208
M;389726804099;;8400004820215
M;389726804100;;8400004820222
M;389726804102;;8400004820246
M;389726804103;;8400004820253
M;389726804104;;8400004820260
M;389726804105;;8400004820277
M;389726804106;;8400004820284
M;389726804107;;8400004820291
M;389726804108;;8400004820307
M;389726804109;;8400004820314
M;389726804110;;8400004820321
M;389726804111;;8400004820338
M;389726804112;;8400004820345
M;389726804114;;8400004825968
M;389726804115;;8400004847335
M;389726859236;;8400005172719
M;389726859232;;8400005172672
M;389726859231;;8400005172665
M;389726859233;;8400005172689
M;389726859234;;8400005172696
M;389726859235;;8400005172702
M;389726804116;;8400004847342
M;389726804117;;8400004847359
M;389726804118;;8400004847366
M;389726804119;;8400004847373
M;389726804120;;8400004847380
M;389726804121;;8400004847397
M;389726804122;;8400004847403
M;389726804123;;8400004847410
M;389726804124;;8400004847427
M;389726804125;;8400004847434
M;389726804126;;8400004847441
M;389726804127;;8400004847458
M;389726804128;;8400004857082
M;389726804129;;8400004857099
M;389726804130;;8400004857105
M;389726859223;;8400005092369
M;389726859224;;8400005092376
M;389726859225;;8400005092383
M;389726859226;;8400005092390
M;389726859227;;8400005092406
M;389726859228;;8400005092413
M;389726859229;;8400005172641
M;389726859230;;8400005172658
M;389726859237;;8400005172726
M;389726859238;;8400005172733
M;389726859239;;8400005172740
M;031427330201;;8059552451169
M;031427330200;;8059552451084
M;031427330199;;8059552451046
M;031427330195;;8059552612232
M;031427330196;;8059552450841
M;031427330197;;8059552450926
M;031427330198;;8059552451008
M;031427330202;;8059552451237
M;031427330203;;8059552451275
M;031427330207;;8059552448862
M;031427330206;;8059552448855
M;031427330204;;8059552450780
M;031427330205;;8059552451268
M;031427330208;;8059552448138
M;031427330212;;8059552448190
M;031427330211;;8059552448183
M;031427330209;;8059552448145
M;031427330210;;8059552448169
M;031427330213;;8059552448206
M;031427330216;;8059552448268
M;031427330217;;8059552448275
M;031427330214;;8059552448220
M;031427330215;;8059552448244
M;031427330218;;8059552448299
M;031427330219;;8058137009382
M;031427330220;;8059552443980
M;031427330221;;8059552407487
M;031427330222;;8059552446004
M;031427411475;;8059552611938
M;031427411472;;8059552679266
M;031427411473;;8059552679273
M;031427411474;;8059552672380
M;031427359866;;889214478795
M;031427359875;;889214558374
M;031427361721;;889214606419
M;031427401149;;8059552633190
M;031427401165;;8059552630588
M;031427401166;;8059552630595
M;031427401167;;8059552630618
M;031427401168;;8059552630632
M;031427401169;;8059552630649
M;031427401170;;8059552630656
M;031427401214;;8059552672526
M;031427401215;;8059552672564
M;031427401216;;8059552672601
M;031427401217;;8059552672632
M;031427401223;;8059552664613
M;031427401301;;8059552672496
M;031427401302;;8059552672663
M;031427401314;;8059552679341
M;031427401315;;8059552679358
M;031427401316;;8059552679365
M;031427401317;;8059552679372
M;031427401318;;8059552679389
M;031427411482;;8059552679402
M;031427411485;;8059552679525
M;031427411476;;8059552611945
M;031427411477;;8059552672458
M;031427411478;;8059552679303
M;031427411479;;8059552679310
M;031427411480;;8059552679334
M;031427411481;;8059552679396
M;031427411483;;8059552676043
M;031427411484;;8059552679327
M;031427411486;;8059552673165
M;031427411487;;8059552673172
M;031427411491;;8059552673233
M;031427411489;;8059552673219
M;031427411488;;8059552673196
M;031427411490;;8059552673226
M;031427411492;;8059552679532
M;031427411496;;8059552673134
M;031427411493;;8059552679495
M;031427411494;;8059552673110
M;031427411495;;8059552673127
M;031427411497;;8059552673141
M;031427411500;;8059552679518
M;031427411501;;8059552679136
M;031427411498;;8059552673158
M;031427411499;;8059552679501
M;031427411502;;8059552679143
M;031427411506;;8059552671352
M;031427411503;;8059552671314
M;031427411504;;8059552679150
M;031427411505;;8059552671338
M;031427411507;;8059552671376
M;031427411508;;8059552671390
M;031427411509;;8059552671413
M;031427411510;;8059552679167
M;031427411511;;8059552671444
M;031427411515;;8059552679198
M;031427411512;;8059552679174
M;031427411513;;8059552671468
M;031427411514;;8059552679181
M;031427422980;;8059552629964
M;031427422977;;8059552648897
M;031427422978;;8059552630663
M;031427422979;;8059552648903
M;031427422983;;8059552633220
M;031427422984;;8059552649993
M;031427422981;;8059552633084
M;031427422982;;8059552633091
M;031427422985;;8059552650005
M;031427423008;;8059552631875
M;031427423009;;8059552631882
M;031427423006;;8059552631905
M;031427423007;;8059552631912
M;031427423010;;8059552631899
M;031427423011;;8059552648248
M;031427423012;;8059552631974
M;031427423013;;8059552631998
M;031427423014;;8059552632018
M;031427078140;;8055955190131
M;031427078141;;8055955186073
M;031427078142;;8055955186097
M;031427078143;;8055955186103
M;031427423016;;8059552631950
M;031427423015;;8059552631936
M;031427078144;;8055955186110
M;031427078145;;8055955186851
M;031427078149;;8055955190797
M;031427078147;;8055955186141
M;031427078146;;8055955186127
M;031427078148;;8055955190780
M;031427078150;;8055955190803
M;031427078151;;8055955190810
M;031427078152;;8055955190827
M;031427078178;;8055955149177
M;031427078153;;8055955190834
M;031427078154;;8055955190841
M;031427078164;;8055955198489
M;031427078172;;8055955188725
M;031427078177;;8055955149153
M;031427078182;;8055955191091
M;031427078179;;8055955149184
M;031427078180;;8055955149207
M;031427078181;;8055955191084
M;031427078183;;8055955149221
M;031427078184;;8055955149238
M;031427078185;;8055955149252
M;031427078191;;8055955131264
M;031427078187;;8055955131158
M;031427078186;;8055955131073
M;031427078188;;8055955131226
M;031427078189;;8055955131240
M;031427078190;;8055955191626
M;031427078192;;8055955131318
M;031427078204;;8056896469812
M;031427078193;;8055955131400
M;031427078194;;8055955131493
M;031427078199;;8055955191633
M;031427078207;;8055955193408
M;031427078211;;8055955193439
M;031427183178;;8055955979934
M;031427153475;;8052212789183
M;031427153476;;8052212789206
M;031427153477;;8055955427121
M;031427153503;;8055955374982
M;031427183175;;8058137311676
M;031427183176;;8058137311690
M;031427183177;;8058137311591
M;031427183179;;8055955979941
M;031427183180;;8055955979958
M;031427183185;;8059552002149
M;031427183186;;8059552002088
M;031427183184;;8059552001999
M;031427183181;;8055955979965
M;031427183182;;8055955979972
M;031427183183;;8055955979989
M;031427183187;;8055955980190
M;031427183188;;8055955980206
M;031427183189;;8055955980244
M;031427183190;;8055955980268
M;031427183192;;8055955980305
M;031427183191;;8055955980282
M;031427183193;;8055955980329
M;031427183196;;8055955980350
M;031427183194;;8055955980336
M;031427183195;;8055955980343
M;031427183197;;8055955995439
M;031427183198;;8055955980688
M;031427183199;;8055955980701
M;031427183203;;8055955978630
M;031427183204;;8055955978692
M;031427183200;;8055955980725
M;031427183201;;8055955980749
M;031427183202;;8055955980756
M;031427183205;;8052212381868
M;031427195943;;8055955451669
M;389726005207;;389736005207
M;389726005207;;8400004247647
M;389725638507;;389735638507
M;389725638509;;389735638509
M;389725638403;;389735638403
M;389725638510;;389735638510
M;389725638511;;389735638511
M;389725638514;;389735638514
M;389725735213;;8400003836392
M;389725735214;;8400003836408
M;389725735215;;8400003836415
M;389725735216;;8400003836422
M;389725735217;;8400003836439
M;389725735218;;8400003836446
M;389725735219;;8400003836453
M;389725735220;;8400003836460
M;389725735221;;8400003836477
M;389725735443;;8400003866252
M;389725735440;;8400003866221
M;389725735441;;8400003866238
M;389726005195;;389736005195
M;389726005195;;8400004247524
M;389726005196;;389736005196
M;389726005196;;8400004247531
M;389726005197;;389736005197
M;389726005197;;8400004247548
M;389726005198;;389736005198
M;389726005198;;8400004247555
M;389726005199;;389736005199
M;389726005199;;8400004247562
M;389726005200;;389736005200
M;389726005200;;8400004247579
M;389726005201;;389736005201
M;389726005201;;8400004247586
M;389726005202;;389736005202
M;389726005202;;8400004247593
M;389726005203;;389736005203
M;389726005203;;8400004247609
M;389726005204;;389736005204
M;389726005204;;8400004247616
M;389726005205;;389736005205
M;389726005205;;8400004247623
M;389726005206;;389736005206
M;389726005206;;8400004247630
M;389726144850;;8400003087374
M;389726005221;;389736005221
M;389726005222;;389736005222
M;389726005223;;389736005223
M;389726005224;;389736005224
M;389726005225;;389736005225
M;389726005226;;389736005226
M;389726005227;;389736005227
M;389726005228;;389736005228
M;389726005229;;389736005229
M;389726005230;;389736005230
M;389726005231;;389736005231
M;389726005232;;389736005232
M;389726343694;;8400004308867
M;389726343694;;389736343694
M;389726144851;;8400003087381
M;389726144852;;8400003087398
M;389726144853;;8400003087404
M;389726144854;;8400003087411
M;389726144855;;8400003087428
M;389726144856;;8400003087497
M;389726144857;;8400003087503
M;389726343656;;8400003928295
M;389726343686;;8400004308782
M;389726343686;;389736343686
M;389726343687;;8400004308805
M;389726343687;;389736343687
M;389726343688;;8400004308812
M;389726343688;;389736343688
M;389726343690;;8400004308829
M;389726343690;;389736343690
M;389726343691;;8400004308836
M;389726343691;;389736343691
M;389726343692;;8400004308843
M;389726343692;;389736343692
M;389726343693;;8400004308850
M;389726343693;;389736343693
M;389726343749;;8400004371434
M;389726343749;;389736343749
M;389726343750;;8400004301356
M;389726343750;;389736343750
M;389726343695;;8400004308874
M;389726343695;;389736343695
M;389726343696;;8400004308881
M;389726343696;;389736343696
M;389726343697;;8400004308898
M;389726343697;;389736343697
M;389726343698;;8400004308904
M;389726343698;;389736343698
M;389726343737;;8400004371311
M;389726343737;;389736343737
M;389726343738;;8400004371328
M;389726343738;;389736343738
M;389726343739;;8400004371335
M;389726343739;;389736343739
M;389726343740;;8400004371342
M;389726343740;;389736343740
M;389726343741;;8400004371359
M;389726343741;;389736343741
M;389726343742;;8400004371366
M;389726343742;;389736343742
M;389726343743;;8400004371373
M;389726343743;;389736343743
M;389726343744;;8400004371380
M;389726343744;;389736343744
M;389726343745;;8400004371397
M;389726343745;;389736343745
M;389726343746;;8400004371403
M;389726343746;;389736343746
M;389726343747;;8400004371410
M;389726343747;;389736343747
M;389726343748;;8400004371427
M;389726343748;;389736343748
M;389726343761;;8400004301462
M;389726343761;;389736343761
M;389726343751;;8400004301363
M;389726343751;;389736343751
M;389726343752;;8400004301370
M;389726343752;;389736343752
M;389726343753;;8400004301387
M;389726343753;;389736343753
M;389726343754;;8400004301394
M;389726343754;;389736343754
M;389726343755;;8400004301400
M;389726343755;;389736343755
M;389726343756;;8400004301417
M;389726343756;;389736343756
M;389726343757;;8400004301424
M;389726343757;;389736343757
M;389726343758;;8400004301431
M;389726343758;;389736343758
M;389726343759;;8400004301448
M;389726343759;;389736343759
M;389726343760;;8400004301455
M;389726343760;;389736343760
M;389726343769;;8400003928325
M;389726343769;;389736343769
M;031427468930;;8059552876399
M;031427468931;;8059552885506
M;389726343762;;8400004301479
M;389726343762;;389736343762
M;389726343763;;8400004301486
M;389726343763;;389736343763
M;389726343764;;8400004301493
M;389726343764;;389736343764
M;389726343765;;8400004301509
M;389726343765;;389736343765
M;389726343766;;8400004301516
M;389726343766;;389736343766
M;389726343767;;8400003928301
M;389726343767;;389736343767
M;389726343768;;8400003928318
M;389726343768;;389736343768
M;031427468932;;8059552894904
M;031427468933;;8059552876412
M;031427468934;;8059552876467
M;031427468935;;8059552876511
M;031427468936;;8059552876573
M;031427468937;;8059552876627
M;031427468938;;8059552876641
M;031427468939;;8059552899527
M;031427468940;;8059552899541
M;031427468941;;8059552899589
M;031427468942;;8059552899640
M;031427468943;;8059552899701
M;031427468944;;8059552899763
M;031427468945;;8059552899800
M;031427468946;;8059552899824
M;031427484100;;8059552732459
M;031427484446;;8059552758732
M;031427484165;;8059552758213
